,DIVISION,YRCONC,SQM,NormalizedGasKWh,NormalizedElecKWh,NormalizedHeatKWh,NormalizedCoolKWh
3214,5,3,2415.478,44.52596490259899,146.29071347368927,43.94321481628067,35.60004868353179
3216,7,2,3716.12,113.99943916100665,229.10831727716007,48.50767796895688,71.3719194646567
3217,5,1,9290.3,19.398907127003437,82.64760018513934,12.914202968472495,17.299021850317
3218,9,2,24619.295,0.7984925428205805,19.5319971591388,0.7842314091041195,7.272130632985227
3219,9,1,4830.956,143.60069873768256,154.08026899851706,141.25732268789037,17.421837371319466
3220,8,2,14864.48,102.48082346163473,135.51849778801545,26.451051290727968,8.845888179808512
3221,4,3,11705.778,115.22976108226212,123.23315887248161,97.25334732232237,11.098277981608742
3222,3,2,17651.57,127.5250359690951,50.63079374809153,114.7877424834165,3.7192133899137585
3223,6,1,26477.355,498.4138107998326,454.3312577861346,204.14362333794296,110.82237688405812
3224,8,2,2787.09,61.298126318848695,194.4702180410392,0.9034749620571995,58.70463161864167
3225,5,0,32516.05,70.98683173897199,8.148283693745089,1.061727290307402,0.4570552207294552
3226,2,3,9104.494,79.92961922760342,120.85130705781123,15.99397127242876,8.153620753553136
3227,2,2,1904.5115,73.27777159812372,58.49373973325968,77.76083060984405,3.9563191978625496
3228,5,0,11891.584,97.2408697869014,247.77750382118984,417.32961383899743,0.0
3229,7,2,297.2896,35.42310340825915,80.3728081977977,30.599536075261298,31.925450251202868
3230,9,2,232.2575,17.45624668309958,35.77494806410988,17.45624668309958,8.967872283995137
3231,4,2,2787.09,441.0741210481183,47.17608688632229,441.0741210481183,8.070180739409205
3232,6,3,11334.166,81.50613337770068,130.71795489849012,12.230040368387053,23.04165235165958
3233,2,1,32051.535,63.13222401604167,287.13289394720096,229.6255936411782,59.753071482816665
3234,9,0,222.9672,31.856114962200724,11.651938042904966,25.22490106616579,2.8299313217370092
3235,9,1,715.3531,184.07491171283107,81.69392150533771,163.15874201425842,36.111877190439245
3236,5,2,38090.23,20.285207262702276,460.9463371578486,275.2735496390544,0.0
3237,5,1,17279.958,5.322457050590054,291.4319004710544,240.5709509338507,124.99618771845395
3241,2,2,29728.96,63.657484620383634,170.53946724002455,55.172599987957874,13.94665536941084
3242,3,2,16536.734,128.7175705576446,206.06324078261162,125.81435406181173,6.2932147925340045
3243,2,3,32980.565,434.95297569298765,429.26378004743094,228.52298701595925,15.103605772824087
3246,8,0,743.224,211.33396087855076,126.35490780706758,51.024726405498214,0.0
3249,3,0,18580.692903,314.52323531489134,253.5919421626749,396.37702669004716,51.91410891395002
3250,8,3,32516.05,52.31851895503913,92.61432431060969,52.26394452471934,0.0
3251,8,2,23225.75,79.23809803924524,38.498175516398824,21.486249748490362,4.077448119264179
3253,6,0,668.9016,465.18173596086484,234.24820631315578,24.083114253277312,40.644280692406774
3254,3,1,3251.605,245.0608236194126,146.60237021409426,251.53855162450546,14.684622724777459
3255,8,0,464.515,290.17887065218565,375.60896849402064,0.0,133.4657125862459
3256,3,2,5574.18,115.22223763226161,59.6225812585887,114.82539004068761,11.462207662831124
3257,2,1,4273.538,117.48041070185877,321.4212673433582,116.8307706183963,16.038148147272825
3258,5,3,33445.08,289.43797106034725,59.81376034980332,179.41008354164498,8.846516907389667
3261,5,2,9847.718,14.528678775123334,209.85166309595786,35.39725287137589,36.88815440683821
3262,3,3,232.2575,116.63659866312176,251.82825097144334,125.93759579346201,12.965370440136489
3263,4,2,18208.988,181.65422960402853,161.0869862729329,83.11205467267045,6.412897933921424
3264,3,2,35303.14,39.74771815946118,145.48581231017977,37.450644358547144,3.6882070775857336
3265,3,2,1021.933,147.56174592169936,52.14823280978303,146.7123005060019,7.191034368202222
3266,4,2,929.03,62.58299137487487,60.53087629032432,61.26374127315587,13.856227036801828
3268,9,1,1114.836,369.41605385993995,287.47636423653347,44.78441895399862,38.92818299911377
3269,8,0,6410.307,37.51938364995624,34.8512169541958,29.589929687766908,7.8123226138779325
3270,3,3,9661.912,150.6241233804448,235.39885273225423,108.47775166292139,12.329568620475948
3271,2,0,21367.69,241.2140718234868,366.38714807262744,208.1421590682943,52.94497416365551
3272,6,3,20903.175,61.75587855404742,226.47095477122497,38.560224454084135,25.565775691922404
3273,3,0,31587.02,57.86067018727946,30.971930875403885,56.928043089883126,2.904525036169921
3274,3,0,23690.265,255.18189609259335,73.05971461273228,223.95861689668735,11.496679305149183
3275,7,3,7618.046,95.72795951468395,167.24183602986906,11.81859954389879,17.075841437161184
3277,2,0,557.418,37.82512755777532,38.452292534507315,37.82512755777532,13.057905119676796
3278,6,1,15050.286,101.54672389229017,122.9936095566556,10.947055106593988,9.558937549558859
3282,6,1,325.1605,96.1717731458772,466.8033171310783,128.3621245723266,133.3589972675033
3283,2,3,11519.972,7.667005308953877,184.6974107228733,66.4261028128367,7.066462701211427
3285,7,0,106.83845,233.5330259283994,59.43553093478987,233.5330259283994,8.372011125208202
3286,5,3,11334.166,70.16232631964276,251.13034342359202,34.2292037087687,25.861779444821966
3287,2,3,148.6448,308.92913070622046,170.0564029148682,365.95625579905925,20.353029053152213
3291,2,1,20438.66,406.17117271058873,79.95460563461597,337.5370298729956,6.462753938369737
3292,2,0,929.03,252.29916866409056,173.99007567032282,235.2631135485399,74.91775900455315
3293,4,2,28799.93,161.72054267357595,46.34396680825266,69.62631871018436,2.881617435354878
3295,9,3,8918.688,98.05629879002383,61.41205971102476,72.57370704312115,0.0
3298,5,3,16165.122,73.9031191441673,158.43171489828535,4.757286921249342,15.597586842648019
3299,7,1,13935.45,77.81470436182542,183.78531012633246,77.79142347767744,20.752962886594982
3300,9,1,22761.235,13.184917122071806,33.72765142137498,0.0,2.34145358140716
3301,5,3,13192.226,32.26062835885316,343.43453485408753,37.23639639360333,71.90644386390895
3302,7,1,5016.762,87.13261711199377,168.7337370200141,85.58441378044246,24.08869320649455
3303,3,3,20903.175,190.29754043383366,178.0813680218436,57.91620810814626,5.058282073417077
3304,4,2,11148.36,246.16527609406228,141.27575715172455,233.41851883433978,16.939104008123167
3305,3,3,19974.145,11.137365452839157,456.3182554247003,418.1201748347677,0.0
3307,3,2,26477.355,2.230606007775324,188.44590027969184,61.87872608925628,17.8906615835683
3310,3,2,278.709,167.03350881385245,81.64788363490236,131.89661884976803,12.27136034358417
3312,3,3,2879.993,261.2532828593681,217.13802776603973,174.17750492553282,10.917023045194902
3315,9,2,45522.47,17.140594410057275,83.70784801439817,16.238851254270692,4.7174467191037746
3316,9,3,19509.63,19.477378337877244,56.25585928590137,13.32796818278973,8.73383164970325
3318,2,1,1021.933,118.85439109315388,16.38854993429119,119.58969765826137,0.0
3319,2,0,325.1605,128.08722446914678,124.93214889262379,126.11966077983028,8.932901385623408
3321,5,3,353.0314,112.13825101959769,358.1692733280949,0.35115582636558673,137.98514618246423
3323,1,0,7710.949,144.3198936706753,42.70524937981045,128.16770184084996,6.393558512707062
3324,9,2,46451.5,27.43244623637558,105.43149306265676,1.232725970227011,0.0
3326,9,3,8268.367,9.436800515627814,108.39383399406437,58.48335889323732,5.748374332924507
3328,3,1,9661.912,210.02092289517853,107.37025963391096,185.88289987882317,9.733673599800952
3329,2,3,15979.316,132.7128877017014,168.0111338933406,106.30006290525829,27.48109414326621
3330,2,0,6967.725,202.3520191171437,50.650535145976626,192.75057870682326,5.3936782255327245
3335,9,3,5574.18,61.15453983599381,176.9774208941943,65.1612914600892,17.30246035488628
3336,9,2,2136.769,89.17289097511244,73.08651520122204,0.725556010031969,24.804688925195006
3337,5,1,14121.256,92.78875558512644,128.84526702157373,91.16252223746953,28.634661497178442
3338,4,3,376.25715,105.26209253432128,395.9765282865721,82.98055176891656,19.70723844317643
3339,7,3,1858.06,77.99616697146487,50.64206753280303,15.180839943812364,2.8728863405918004
3340,6,1,17094.152,146.9886467604243,218.02894931553203,148.93998438787725,109.49096235566411
3341,3,1,353.0314,191.85477438267532,74.50612041875029,191.63561329955354,22.475633198633325
3342,2,3,441.28925,192.11992608702798,52.62761329445483,195.2625631940955,7.517889275571522
3344,1,1,29728.96,154.91745623160045,434.5551273909347,152.8307334873134,5.422604513780502
3345,5,2,297.2896,49.87408921132794,44.185871285103815,49.87408921132794,2.964330057290938
3348,5,3,16350.928,51.869153153142136,138.65225264278578,50.63359292597949,24.327383980040768
3351,2,0,209.03175,399.26190548564995,98.24823262494813,72.18125616323837,8.458510934343707
3353,9,1,320.51535,46.29568537357103,154.5074206274364,45.42428666208966,53.703031608314554
3354,9,1,46451.592903,98.5122585661312,173.65815671477276,143.90727986301798,12.154149275891411
3355,6,2,2043.866,267.21797677929965,289.02726499682467,248.2898551294459,20.72523498458314
3356,5,2,3298.0565,97.27106888981434,113.38890040240365,24.722310239682066,35.055596293150224
3357,3,1,334.4508,66.32878819246359,21.518860173155513,66.32878819246359,0.9656554626270889
3360,8,1,1579.3509999999999,261.8490816082049,69.85717551070029,275.18873503356764,2.172400053566307
3362,2,1,6689.016,94.46344926697739,18.19266092351999,95.18628882334862,8.165834959282503
3363,9,1,22761.235,0.6931474123877724,257.31191651068144,0.0,6.701575231967862
3364,8,1,10776.748,165.25046670359185,107.95826347614327,130.4194270615774,9.310640389753942
3365,9,1,222.9672,39.89900848645003,19.088009357430153,39.89900848645003,0.0
3366,5,3,278.709,24.124211568338303,131.7933758866775,22.852911255108378,40.94238957478947
3367,2,2,9847.718,0.003065310460758523,283.3445271280107,21.93798056321272,7.35445356304882
3370,9,3,901.1591,33.56712845156866,88.42611698644558,29.798855260963354,18.384112815373005
3371,5,0,13935.45,25.968385670358693,86.58794656792568,13.421061675654537,28.820619952925814
3372,9,1,9476.106,131.31342150615455,111.1032316438841,16.004911985999314,4.582136715017751
3373,3,2,5945.792,54.055204300116785,64.19413931735251,54.055204300116785,7.446757910300259
3375,4,3,16350.928,112.82340392172237,39.31367075923764,113.41073147450714,2.1219107768684444
3377,9,1,111.4836,133.93869098235078,222.9924401436624,1.0646745799382153,60.234292963269944
3379,9,2,10219.33,25.087748037787215,266.42911032327953,22.405456370818833,24.96517782486719
3380,5,1,13006.42,114.10321394995702,104.56874374347437,86.1319031234575,22.91887225800797
3381,3,1,1254.1905,219.10506299082957,55.865516442677574,216.8975500675536,3.340595400778431
3383,9,3,325.1605,518.2795296107615,255.8982410225104,146.17835519381967,14.170424335059149
3384,2,2,15421.898,23.825070159068623,349.4379874643186,47.32747883321496,10.418646040649472
3385,5,2,1230.96475,76.13445512716753,81.16966793728253,75.7968543323438,18.803745257530732
3387,4,3,22296.72,53.442352638056185,135.12005353253753,53.297924930841845,7.819535312682763
3389,5,0,24154.78,11.71785089245276,83.59132229728444,13.362339362146955,18.836016406524923
3391,9,2,998.70725,189.20798729557637,223.8353631657325,58.87787981913619,18.210061962602154
3392,4,1,1021.933,89.01826612410012,44.13498732304368,87.88519426811739,6.0192470729490095
3393,7,0,5109.665,203.41510493016668,119.88085324576073,185.90987604686416,31.37091969414825
3394,4,3,43664.409999999996,51.7441108267122,66.07910195053593,41.575943382402286,9.672883178886423
3395,5,3,6967.725,122.84197427309488,297.1397407331661,19.926207586120288,32.07815613187949
3396,3,2,13935.45,198.94657466518842,224.49472388763905,69.73211556311422,17.818562014717862
3397,7,3,25083.81,21.914922726970104,22.649908446922534,21.81524932404607,0.9495319957374896
3398,5,1,650.321,61.04629979809971,26.78062064734185,61.13327638812218,1.3434052583262728
3399,3,3,13006.42,38.42796996437144,28.203994642645707,38.42796996437144,1.949289592293652
3400,8,2,2787.09,10.184493013860335,88.6684678284519,1.1656215030730979,39.57992157160336
3401,8,2,167.2254,96.32018915786718,94.71049254479283,95.83473260043033,17.574578909663245
3404,6,1,27870.9,55.64157599629004,155.2370034695686,52.51469247566458,0.0
3405,1,2,10776.748,175.92965584330267,254.84246267983627,135.30575308581032,17.4543811230438
3406,9,2,334.4508,57.10073222429129,34.29502934362842,56.33574382240976,5.558214700039588
3408,3,0,1416.77075,152.8574303478527,106.9396724911211,151.55153295901968,5.500366160156823
3410,3,0,1904.5115,89.18814541471659,61.503960464402546,88.54353160219827,6.442906592582928
3412,8,3,5852.889,142.78466585083027,254.1719140752541,9.463323387988394,126.15491208632181
3413,5,0,9011.591,26.657857925198783,183.69608651790787,518.9258212864964,0.0
3414,8,1,11891.584,115.48226961126457,81.52488348061956,112.2939389230232,3.437543404730606
3416,3,3,2276.1235,208.60643038174334,24.142802444594942,197.02277095201558,0.7039245265030655
3418,3,0,45522.47,152.54647724442458,63.21350752716186,147.31136852306128,9.151173355136486
3419,7,1,23225.75,40.50804440739266,170.01707156927117,31.485042485000484,55.642877790986304
3420,9,0,24154.78,139.50772566109072,95.36874274988222,3.6224415109555963,7.469453526755368
3422,4,0,37161.2,16.905297304177477,81.34212565794431,132.228268924658,0.0
3425,5,3,9661.912,56.07747176666482,113.89298515656114,47.82900403957312,44.85446705931497
3427,5,1,10590.942,0.002905544662599418,179.14327167498416,47.506236342433006,53.07256811962525
3428,5,2,30657.99,64.79547835582177,166.02399570226228,58.575302932742815,21.88855268003545
3431,2,0,42735.38,372.01982612732127,298.8508818688403,212.49244340424727,22.300533166336656
3432,2,3,16722.54,37.490180058651376,264.4380578548474,17.217128658923823,24.281976186751535
3434,5,1,557.418,46.222123960833706,78.25545640793803,32.795657418669656,4.279203163514634
3435,2,2,15607.704,163.90851053710398,95.72016486217319,142.95240999393636,12.298174370041874
3436,5,2,13935.45,51.6791043194156,300.54565873366124,34.09713665579511,21.003626715104286
3438,9,1,4830.956,46.66926706266835,232.48421223459704,46.66926706266835,34.43776376746135
3439,8,3,9476.106,176.411985181888,270.36010361217996,14.069879467684302,41.63256467793839
3440,3,2,464.515,102.19487947213763,108.92220918592511,150.77243163945192,10.465672256008958
3444,5,1,40877.32,5.381983773031109,54.35972808393505,19.256278014825828,18.539519012939206
3445,7,3,26941.87,20.963771535494757,39.196239904653986,20.37069748417612,9.834471160984744
3446,1,2,7432.24,72.45205154219994,61.49935954705445,59.8304921265998,2.2578987573060076
3447,3,3,29728.96,120.57450461708046,94.61030591046575,111.58411643733922,8.768511968901706
3448,7,3,4645.242903,47.01060971816311,223.35538133644934,20.49774607319388,39.6782242366627
3449,2,0,12449.002,136.94344708852967,87.12465465103146,133.63816514938307,5.37683616052114
3450,5,1,18580.6,63.49441590712895,57.55836732936504,63.36242780513009,18.09216497997912
3451,9,3,33909.595,150.50016015661646,227.96158432443679,114.6694559975429,3.2523145380238248
3452,9,3,1602.57675,6.472124196859839,153.0697359736437,2.687163203883995,41.71412148716122
3453,3,0,32516.05,176.18514355479834,64.43820820794654,156.06027482744676,9.433147468465574
3454,2,2,11334.166,80.33006552295072,58.11958286123567,41.56453359850209,5.019911554939288
3455,5,3,19045.115,78.1255783109212,250.07672571155382,52.469871631439354,38.62283138017281
3458,5,3,28799.93,234.26029948732517,174.3597987911776,188.1534537920405,21.603974620111924
3459,8,1,148.6448,345.23847712129856,170.24477142826387,97.44926997782633,44.7735093255869
3460,8,2,631.7404,149.45340421476922,209.93591671515705,6.109701184220607,8.846773089072663
3461,9,3,14307.062,184.63743270637957,190.88510275554827,71.27913863139756,18.479370788426028
3462,8,2,19045.115,36.41337098830855,269.1456050541044,20.558564144191305,19.508993132097128
3463,3,3,1393.545,44.22863253500964,255.95154803038292,136.2678309275983,24.503393448363706
3464,2,1,8825.785,94.65726569908513,530.4559311154759,104.3329618691142,8.534829907481319
3466,5,1,2322.667903,109.75835378175458,74.23833591418084,120.87531993160712,19.52651793414825
3468,6,0,1068.3845,38.03888541063635,31.353880555174662,36.7608644462738,20.30212697862989
3470,5,1,46451.592903,75.2368153202404,290.48433340438896,70.81613126695494,35.33585718193945
3471,9,3,21832.204999999998,53.0306270092737,195.86679403202749,41.27072660164194,7.5738248078469415
